iter	RMSE
17203	23.78503195
17204	23.77497377
17205	23.76324167
17206	23.75037657
17207	23.749776
17208	23.74354886
17209	23.73737625
17210	23.7352302
17211	23.73450067
17212	23.72823396
17213	23.72715513
17214	23.72668431
17215	23.72455112
17216	23.72040759
17217	23.7172787
17218	23.71128023
17219	23.70878158
17220	23.70864397
17221	23.70073405
17222	23.68794665
17223	23.68739991
17224	23.68380975
17225	23.67891985
17226	23.67387768
17227	23.67136757
17228	23.66367236
17229	23.66111196
17230	23.66032296
17231	23.65223151
17232	23.65063265
17233	23.64126457
17234	23.63223833
17235	23.6288954
17236	23.62823637
17237	23.62252309
17238	23.62154973
17239	23.61619516
17240	23.61049332
17241	23.60868157
17242	23.60038778
17243	23.59858199
17244	23.59690626
17245	23.59462512
17246	23.5851166
17247	23.57516122
17248	23.57062155
17249	23.56162738
17250	23.55707759
17251	23.54217361
17252	23.53484131
17253	23.5335464
17254	23.52819775
17255	23.52485715
17256	23.52126388
17257	23.51734718
17258	23.51297586
17259	23.50952542
17260	23.50108267
17261	23.50029952
17262	23.49780126
17263	23.49204006
17264	23.49157992
17265	23.47780324
17266	23.46845942
17267	23.46246116
17268	23.45992574
17269	23.45980068
17270	23.45306288
17271	23.44853708
17272	23.44161548
17273	23.4384878
17274	23.43250756
17275	23.4292824
17276	23.42867593
17277	23.42767013
17278	23.42452736
17279	23.42282569
17280	23.41245899
17281	23.40779502
17282	23.40551128
17283	23.40018334
17284	23.39929735
17285	23.38929516
17286	23.38176141
17287	23.3785445
17288	23.35136866
17289	23.34794798
17290	23.34699061
17291	23.34137753
17292	23.33564248
17293	23.33108023
17294	23.32751638
17295	23.31591605
17296	23.31070867
17297	23.30011963
17298	23.29368841
17299	23.29309891
17300	23.28869156
17301	23.28519781
17302	23.27821702
17303	23.26824003
17304	23.2624102
17305	23.25683027
17306	23.25399549
17307	23.24348421
17308	23.23947967
17309	23.23418984
17310	23.22668465
17311	23.22370429
17312	23.22112356
17313	23.21667145
17314	23.21096913
17315	23.20857404
17316	23.19872776
17317	23.18964114
17318	23.1878408
17319	23.18536094
17320	23.18511762
17321	23.18259577
17322	23.18053742
17323	23.17512747
17324	23.17263936
17325	23.16297128
17326	23.15902105
17327	23.15798048
17328	23.15382375
17329	23.15144672
17330	23.14945223
17331	23.1409574
17332	23.1301833
17333	23.12717722
17334	23.12528851
17335	23.118303
17336	23.11719675
17337	23.11577773
17338	23.11227477
17339	23.10843201
17340	23.10609683
17341	23.10220379
17342	23.09116389
17343	23.08944175
17344	23.07848187
17345	23.06344682
17346	23.0587239
17347	23.0584077
17348	23.05560818
17349	23.05435018
17350	23.05344396
17351	23.05158295
17352	23.04497742
17353	23.03694778
17354	23.03260784
17355	23.02811707
17356	23.02492404
17357	23.0146871
17358	23.00819895
17359	23.00271409
17360	22.99953249
17361	22.99759069
17362	22.99611128
17363	22.99066016
17364	22.99010671
17365	22.98366242
17366	22.97351314
17367	22.96841056
17368	22.96768105
17369	22.95843219
17370	22.95548425
17371	22.94711529
17372	22.92821628
17373	22.92121422
17374	22.91739632
17375	22.91597755
17376	22.91019291
17377	22.9088354
17378	22.90493346
17379	22.90299627
17380	22.89953464
17381	22.8983414
17382	22.89486188
17383	22.8898273
17384	22.88743301
17385	22.88387689
17386	22.88205667
17387	22.8811013
17388	22.87989468
17389	22.8583766
17390	22.85603824
17391	22.85084286
17392	22.8502611
17393	22.84924379
17394	22.84850351
17395	22.84667936
17396	22.83476767
17397	22.82390317
17398	22.82227729
17399	22.81795253
17400	22.81087282
17401	22.80740205
17402	22.80025203
17403	22.79725054
17404	22.79594952
17405	22.78592064
17406	22.7776019
17407	22.77566407
17408	22.77379621
17409	22.77276655
17410	22.77160074
17411	22.76904866
17412	22.76424533
17413	22.75685718
17414	22.75374495
17415	22.74750971
17416	22.74146118
17417	22.73719439
17418	22.73285442
17419	22.72178546
17420	22.70844132
17421	22.7055417
17422	22.67873142
17423	22.67719027
17424	22.6714581
17425	22.66332498
17426	22.6609554
17427	22.65644184
17428	22.65022398
17429	22.6460139
17430	22.64371376
17431	22.64322769
17432	22.62973059
17433	22.62874159
17434	22.62591037
17435	22.62303171
17436	22.60293448
17437	22.60236055
17438	22.58787665
17439	22.58184326
17440	22.57459839
17441	22.56665695
17442	22.56570145
17443	22.56483048
17444	22.56356672
17445	22.55483798
17446	22.54843843
17447	22.53923231
17448	22.53470857
17449	22.53091548
17450	22.52800809
17451	22.52661267
17452	22.51931743
17453	22.51103417
17454	22.51006342
17455	22.5010479
17456	22.49970848
17457	22.49494458
17458	22.49372689
17459	22.49086572
17460	22.4894733
17461	22.48588014
17462	22.48206937
17463	22.47705374
17464	22.46983297
17465	22.44931502
17466	22.44168435
17467	22.43672918
17468	22.43380555
17469	22.42822043
17470	22.41732859
17471	22.41143499
17472	22.40379495
17473	22.39636791
17474	22.39232959
17475	22.38647603
17476	22.38201101
17477	22.3764843
17478	22.3679333
17479	22.36002619
17480	22.35775498
17481	22.35580278
17482	22.35502497
17483	22.35200425
17484	22.34505519
17485	22.34240547
17486	22.33924971
17487	22.33614123
17488	22.33157904
17489	22.32893521
17490	22.32701976
17491	22.32573459
17492	22.32171481
17493	22.31976045
17494	22.30962467
17495	22.30901539
17496	22.30448761
17497	22.26984029
17498	22.26582727
17499	22.26482035
17500	22.25652285
17501	22.25563863
17502	22.24843968
17503	22.2415841
17504	22.23635784
17505	22.2231755
17506	22.21647359
17507	22.21305194
17508	22.20619558
17509	22.20218743
17510	22.19994108
17511	22.19858177
17512	22.19210578
17513	22.190179
17514	22.18833709
17515	22.18660572
17516	22.18654246
17517	22.18233658
17518	22.18077645
17519	22.17780553
17520	22.17720733
17521	22.17523172
17522	22.16099318
17523	22.15975116
17524	22.1568667
17525	22.15364412
17526	22.14360688
17527	22.13938714
17528	22.13101268
17529	22.12711278
17530	22.1229212
17531	22.1206782
17532	22.11795087
17533	22.11631847
17534	22.11504514
17535	22.11270245
17536	22.08766324
17537	22.08573198
17538	22.07480382
17539	22.0698536
17540	22.0688564
17541	22.06150262
17542	22.03745452
17543	22.02906555
17544	22.01882757
17545	22.01529521
17546	22.01223882
17547	22.00641117
17548	22.00269612
17549	21.9917343
17550	21.99042768
17551	21.98986667
17552	21.9861139
17553	21.94869927
17554	21.94741378
17555	21.94473092
17556	21.94140967
17557	21.93207589
17558	21.92563507
17559	21.92192062
17560	21.92095653
17561	21.91658585
17562	21.91196518
17563	21.90856198
17564	21.90591718
17565	21.89683389
17566	21.89481177
17567	21.88971262
17568	21.88796274
17569	21.8853442
17570	21.87876216
17571	21.86991805
17572	21.8678429
17573	21.84428063
17574	21.84066183
17575	21.84019107
17576	21.83969015
17577	21.83412378
17578	21.83058049
17579	21.82621152
17580	21.82127629
17581	21.81928293
17582	21.81885217
17583	21.81607452
17584	21.78030625
17585	21.77591641
17586	21.76839567
17587	21.76562427
17588	21.76561073
17589	21.76243907
17590	21.75750235
17591	21.75286328
17592	21.74776233
17593	21.74517219
17594	21.74481245
17595	21.74463175
17596	21.740125
17597	21.7333824
17598	21.72939485
17599	21.72776549
17600	21.71523021
17601	21.70624038
17602	21.70383848
17603	21.69701924
17604	21.69569232
17605	21.69529134
17606	21.69353604
17607	21.69219688
17608	21.68790475
17609	21.68210496
17610	21.66723306
17611	21.66107424
17612	21.65844702
17613	21.65472574
17614	21.65312231
17615	21.64733946
17616	21.63864646
17617	21.63499521
17618	21.6302884
17619	21.6292288
17620	21.62914995
17621	21.62162624
17622	21.6203419
17623	21.61346344
17624	21.60988131
17625	21.60188762
17626	21.6005061
17627	21.59454354
17628	21.59232437
17629	21.58120406
17630	21.57191472
17631	21.56770429
17632	21.56584853
17633	21.54923737
17634	21.53951696
17635	21.53399143
17636	21.53362946
17637	21.53008404
17638	21.52381307
17639	21.52172034
17640	21.52007662
17641	21.49836947
17642	21.49589811
17643	21.48865603
17644	21.46205748
17645	21.45272767
17646	21.43648112
17647	21.43445285
17648	21.43208251
17649	21.43024937
17650	21.42598752
17651	21.42411154
17652	21.41815436
17653	21.4114707
17654	21.40953391
17655	21.40754661
17656	21.40357418
17657	21.39724893
17658	21.39665685
17659	21.39582056
17660	21.38863069
17661	21.38846261
17662	21.3838831
17663	21.38234826
17664	21.36545419
17665	21.36419672
17666	21.36342806
17667	21.35952602
17668	21.35773925
17669	21.35541908
17670	21.35404403
17671	21.34995628
17672	21.34383852
17673	21.33717702
17674	21.33539537
17675	21.33078348
17676	21.33002889
17677	21.32656252
17678	21.3263378
17679	21.32467061
17680	21.32005771
17681	21.31825227
17682	21.31430783
17683	21.31089809
17684	21.29001209
17685	21.2841659
17686	21.28329548
17687	21.27644838
17688	21.27501584
17689	21.27338119
17690	21.27202655
17691	21.27051822
17692	21.26771126
17693	21.25568666
17694	21.25156147
17695	21.25032536
17696	21.24627775
17697	21.24613838
17698	21.24401693
17699	21.24207732
17700	21.23997967
17701	21.23599898
17702	21.23535132
17703	21.22972655
17704	21.22202868
17705	21.22054708
17706	21.21417912
17707	21.18633741
17708	21.17838975
17709	21.17433912
17710	21.17368968
17711	21.16621526
17712	21.16368734
17713	21.15825635
17714	21.14992031
17715	21.14867015
17716	21.12974739
17717	21.10570546
17718	21.10052362
17719	21.09995795
17720	21.09900083
17721	21.08946673
17722	21.0755945
17723	21.0723225
17724	21.06853573
17725	21.06225632
17726	21.0597001
17727	21.05180866
17728	21.04872445
17729	21.04286376
17730	21.04114834
17731	21.03898974
17732	21.02576908
17733	21.01436826
17734	21.01123487
17735	21.0080043
17736	21.0024344
17737	21.00110023
17738	20.99886009
17739	20.99497571
17740	20.98829896
17741	20.98562129
17742	20.97983856
17743	20.9588164
17744	20.95517434
17745	20.95193227
17746	20.94671436
17747	20.94525177
17748	20.94356953
17749	20.94090231
17750	20.93654974
17751	20.93473143
17752	20.92798902
17753	20.91553278
17754	20.90899367
17755	20.90766052
17756	20.90559765
17757	20.90233868
17758	20.89703118
17759	20.88974185
17760	20.88821695
17761	20.88102039
17762	20.87998218
17763	20.87487811
17764	20.87257258
17765	20.86343935
17766	20.86182028
17767	20.8578232
17768	20.85184173
17769	20.85077551
17770	20.84457647
17771	20.83825275
17772	20.83503983
17773	20.82910293
17774	20.82645822
17775	20.82061042
17776	20.81944186
17777	20.80859554
17778	20.80488359
17779	20.80344145
17780	20.80317382
17781	20.79850438
17782	20.79172354
17783	20.78719986
17784	20.78629435
17785	20.7849772
17786	20.77868558
17787	20.77644266
17788	20.77475501
17789	20.76822399
17790	20.76755928
17791	20.76189679
17792	20.75561364
17793	20.75212411
17794	20.75136185
17795	20.74686763
17796	20.73959126
17797	20.72826889
17798	20.71964127
17799	20.71273663
17800	20.69777258
17801	20.69537966
17802	20.69069014
17803	20.6850665
17804	20.68130311
17805	20.67977347
17806	20.67437819
17807	20.66855666
17808	20.66753423
17809	20.66204556
17810	20.64717817
17811	20.64293096
17812	20.64111199
17813	20.63854222
17814	20.63473197
17815	20.6322847
17816	20.6095146
17817	20.60640941
17818	20.60099545
17819	20.59789863
17820	20.59072203
17821	20.56759939
17822	20.56473857
17823	20.56065268
17824	20.55935464
17825	20.55842914
17826	20.53584755
17827	20.52990312
17828	20.52221141
17829	20.51710686
17830	20.51357172
17831	20.5135254
17832	20.50656298
17833	20.5027217
17834	20.50125997
17835	20.49721901
17836	20.48757318
17837	20.47665367
17838	20.47520639
17839	20.47433027
17840	20.47151286
17841	20.46921667
17842	20.4619043
17843	20.45359778
17844	20.42990609
17845	20.42821969
17846	20.42498067
17847	20.42204091
17848	20.40782532
17849	20.40715828
17850	20.40401077
17851	20.39838713
17852	20.39776853
17853	20.38302474
17854	20.37943185
17855	20.3789897
17856	20.37463601
17857	20.37225644
17858	20.36978976
17859	20.34881888
17860	20.3468521
17861	20.33520931
17862	20.32794472
17863	20.32697151
17864	20.32655283
17865	20.32453668
17866	20.32327172
17867	20.32205773
17868	20.3091514
17869	20.30268738
17870	20.29376878
17871	20.29052866
17872	20.28988732
17873	20.28747134
17874	20.26447215
17875	20.26370456
17876	20.25651984
17877	20.24370226
17878	20.23847089
17879	20.23519554
17880	20.23361203
17881	20.22070981
17882	20.21882506
17883	20.21255351
17884	20.20856276
17885	20.20697399
17886	20.20522829
17887	20.20435951
17888	20.19753625
17889	20.19190272
17890	20.19045803
17891	20.180351
17892	20.1700018
17893	20.1654629
17894	20.15318625
17895	20.14601427
17896	20.13491587
17897	20.1315416
17898	20.12781311
17899	20.12651806
17900	20.1180118
17901	20.11484899
17902	20.1115041
17903	20.1072652
17904	20.10236314
17905	20.10092236
17906	20.09465677
17907	20.09146348
17908	20.08664367
17909	20.08367758
17910	20.07148562
17911	20.07097342
17912	20.06403383
17913	20.05920871
17914	20.05374807
17915	20.04763471
17916	20.04160575
17917	20.04027545
17918	20.02961729
17919	20.02458398
17920	20.02095698
17921	20.01802946
17922	20.01536973
17923	20.01101961
17924	20.00990456
17925	20.00532181
17926	20.00400947
17927	20.00014652
17928	19.99531335
17929	19.99338314
17930	19.98802696
17931	19.98486797
17932	19.98296488
17933	19.97946367
17934	19.97796064
17935	19.97158942
17936	19.96579875
17937	19.96047457
17938	19.9383738
17939	19.93199004
17940	19.92832114
17941	19.90274988
17942	19.90063907
17943	19.89874715
17944	19.89560197
17945	19.89421897
17946	19.89324956
17947	19.88773336
17948	19.88737769
17949	19.88054015
17950	19.87445856
17951	19.87033204
17952	19.86864791
17953	19.86107641
17954	19.84154934
17955	19.84010749
17956	19.83950826
17957	19.82768036
17958	19.82430033
17959	19.82264121
17960	19.82116584
17961	19.81796608
17962	19.81320845
17963	19.81199881
17964	19.80861743
17965	19.80528727
17966	19.80241339
17967	19.80028524
17968	19.80007443
17969	19.79510898
17970	19.79425312
17971	19.79282427
17972	19.79190533
17973	19.79046929
17974	19.78944544
17975	19.78655343
17976	19.78453305
17977	19.78235771
17978	19.77489909
17979	19.77435688
17980	19.76592615
17981	19.75878935
17982	19.75408294
17983	19.73178119
17984	19.72662733
17985	19.72279543
17986	19.72212509
17987	19.71532976
17988	19.71386775
17989	19.71163021
17990	19.70456569
17991	19.69503444
17992	19.68995863
17993	19.67818237
17994	19.67496533
17995	19.66689517
17996	19.66556532
17997	19.66219122
17998	19.65845214
17999	19.65567928
18000	19.6532667
18001	19.63824337
18002	19.63317796
18003	19.62762349
18004	19.62044871
18005	19.61799713
18006	19.60587806
18007	19.60344163
18008	19.60318035
18009	19.59543686
18010	19.59155105
18011	19.57102852
18012	19.56806475
18013	19.55974747
18014	19.55200517
18015	19.55036861
18016	19.54845589
18017	19.54693597
18018	19.54214366
18019	19.53934784
18020	19.53843733
18021	19.53725885
18022	19.53689414
18023	19.53623589
18024	19.53371248
18025	19.52816504
18026	19.52248857
18027	19.52120005
18028	19.51725627
18029	19.51633833
18030	19.51560384
18031	19.51499309
18032	19.50887007
18033	19.50666604
18034	19.49878944
18035	19.49041768
18036	19.48814713
18037	19.47691538
18038	19.47498982
18039	19.46491001
18040	19.45935974
18041	19.43125948
18042	19.42489227
18043	19.42403495
18044	19.42333733
18045	19.4104218
18046	19.40895883
18047	19.40849742
18048	19.40411592
18049	19.38576336
18050	19.35928772
18051	19.35788057
18052	19.354902
18053	19.35357214
18054	19.34909762
18055	19.34227044
18056	19.33951621
18057	19.32777636
18058	19.32616111
18059	19.32210308
18060	19.31998055
18061	19.31758974
18062	19.31636637
18063	19.31460464
18064	19.31166824
18065	19.31027615
18066	19.30559421
18067	19.30477942
18068	19.30394226
18069	19.29879524
18070	19.2985458
18071	19.29388532
18072	19.29013563
18073	19.28795321
18074	19.28250769
18075	19.28099003
18076	19.27348022
18077	19.27279699
18078	19.26667731
18079	19.26400145
18080	19.26069955
18081	19.24178634
18082	19.23569571
18083	19.22866415
18084	19.22808447
18085	19.22726998
18086	19.22409097
18087	19.2210137
18088	19.21600253
18089	19.21032547
18090	19.19893718
18091	19.17967147
18092	19.16215082
18093	19.16078278
18094	19.14911555
18095	19.14871881
18096	19.13147103
18097	19.13022464
18098	19.12877375
18099	19.12298975
18100	19.12004627
18101	19.11574433
18102	19.11289081
18103	19.11210273
18104	19.1098992
18105	19.10434571
18106	19.09589945
18107	19.09207478
18108	19.09178548
18109	19.09100316
18110	19.09043643
18111	19.08696056
18112	19.08287528
18113	19.08158293
18114	19.0805602
18115	19.07895261
18116	19.07679716
18117	19.07423659
18118	19.06816397
18119	19.06706466
18120	19.05834905
18121	19.05694318
18122	19.05506235
18123	19.05462642
18124	19.05142943
18125	19.049941
18126	19.04204734
18127	19.04091009
18128	19.03275206
18129	19.01224615
18130	19.01062703
18131	19.00878172
18132	19.00690409
18133	19.00306373
18134	18.99263979
18135	18.99152831
18136	18.98964298
18137	18.9889958
18138	18.98807264
18139	18.98764631
18140	18.97805441
18141	18.97426029
18142	18.9731518
18143	18.97127562
18144	18.97004588
18145	18.96089133
18146	18.95799376
18147	18.94468149
18148	18.94115452
18149	18.93856594
18150	18.93552985
18151	18.93029349
18152	18.9225255
18153	18.91903871
18154	18.91541108
18155	18.91065022
18156	18.90608702
18157	18.90237268
18158	18.90008573
18159	18.89698192
18160	18.88796869
18161	18.87925195
18162	18.8784163
18163	18.87489341
18164	18.87432196
18165	18.87319354
18166	18.8722628
18167	18.8714479
18168	18.86572378
18169	18.85617926
18170	18.82446516
18171	18.82343728
18172	18.82306008
18173	18.82251017
18174	18.82194466
18175	18.82121815
18176	18.81353533
18177	18.812199
18178	18.80979997
18179	18.80730064
18180	18.79718422
18181	18.77719004
18182	18.77570858
18183	18.76860827
18184	18.75584853
18185	18.75398729
18186	18.74660839
18187	18.7394707
18188	18.73649747
18189	18.73531935
18190	18.73306933
18191	18.72347653
18192	18.72256147
18193	18.71718334
18194	18.71270349
18195	18.71231496
18196	18.70899468
18197	18.69017606
18198	18.68904079
18199	18.68711445
18200	18.68328757
18201	18.68244178
18202	18.68079299
18203	18.65778827
18204	18.65452988
18205	18.65404481
18206	18.65356296
18207	18.65253344
18208	18.64784679
18209	18.6442617
18210	18.63736733
18211	18.63556401
18212	18.63154084
18213	18.62991129
18214	18.62904872
18215	18.62430545
18216	18.62139001
18217	18.62090389
18218	18.61215841
18219	18.60945092
18220	18.60709879
18221	18.60638285
18222	18.60630333
18223	18.59920356
18224	18.59274642
18225	18.58257049
18226	18.58023599
18227	18.57098818
18228	18.56987483
18229	18.5664341
18230	18.56377848
18231	18.56323875
18232	18.56174079
18233	18.55754785
18234	18.55164997
18235	18.54988499
18236	18.54126883
18237	18.5386369
18238	18.52683525
18239	18.52200256
18240	18.51026748
18241	18.50965664
18242	18.50267596
18243	18.49965443
18244	18.49505367
18245	18.48948674
18246	18.48389995
18247	18.48055655
18248	18.47706413
18249	18.47665299
18250	18.46893486
18251	18.46740672
18252	18.46146625
18253	18.45853743
18254	18.4544955
18255	18.45422078
18256	18.45173986
18257	18.44346509
18258	18.43055608
18259	18.43034022
18260	18.42208248
18261	18.41507195
18262	18.41207179
18263	18.40935189
18264	18.4035596
18265	18.40222898
18266	18.39838842
18267	18.3975768
18268	18.39514425
18269	18.39272901
18270	18.39108471
18271	18.38815356
18272	18.37673397
18273	18.37065293
18274	18.36670517
18275	18.36481539
18276	18.36218065
18277	18.36114374
18278	18.35662909
18279	18.3543107
18280	18.3539215
18281	18.35310114
18282	18.34892946
18283	18.34755058
18284	18.34429158
18285	18.34380834
18286	18.34113104
18287	18.34002511
18288	18.33821343
18289	18.33277068
18290	18.32197831
18291	18.32119393
18292	18.3198199
18293	18.30689652
18294	18.30082907
18295	18.30002682
18296	18.2980135
18297	18.29091898
18298	18.28921198
18299	18.28732303
18300	18.27284549
18301	18.27042463
18302	18.26759612
18303	18.26504466
18304	18.26426189
18305	18.26306647
18306	18.25409641
18307	18.24772822
18308	18.24605687
18309	18.24103622
18310	18.23610474
18311	18.2309937
18312	18.21808875
18313	18.21626341
18314	18.21537242
18315	18.21301861
18316	18.21257758
18317	18.21113103
18318	18.20790028
18319	18.20366111
18320	18.20099511
18321	18.19982216
18322	18.19557782
18323	18.19533365
18324	18.19114019
18325	18.18912349
18326	18.18502061
18327	18.17934716
18328	18.17820144
18329	18.16791379
18330	18.16308173
18331	18.15559438
18332	18.14887323
18333	18.14236335
18334	18.1395565
18335	18.13582865
18336	18.12786052
18337	18.12357948
18338	18.1183439
18339	18.11385081
18340	18.11063973
18341	18.10979137
18342	18.09914389
18343	18.07911739
18344	18.07491723
18345	18.05973715
18346	18.05840197
18347	18.05691471
18348	18.054034
18349	18.05365963
18350	18.04592205
18351	18.04510555
18352	18.04369604
18353	18.04240071
18354	18.04177255
18355	18.03980462
18356	18.03853402
18357	18.022913
18358	18.02088191
18359	18.01358597
18360	18.01224704
18361	18.00810364
18362	18.00765253
18363	18.00736829
18364	18.0038215
18365	17.99887364
18366	17.9962554
18367	17.99312195
18368	17.97416582
18369	17.96999831
18370	17.96890549
18371	17.96430101
18372	17.95159341
18373	17.94273182
18374	17.93972859
18375	17.93371157
18376	17.92994793
18377	17.92666015
18378	17.9258005
18379	17.925511
18380	17.92229054
18381	17.92095996
18382	17.91995502
18383	17.91797823
18384	17.91580604
18385	17.90680586
18386	17.906336
18387	17.90422342
18388	17.90027827
18389	17.89977192
18390	17.89860951
18391	17.89768479
18392	17.89560796
18393	17.89554283
18394	17.89539214
18395	17.88401711
18396	17.8801534
18397	17.87603857
18398	17.87485321
18399	17.87415332
18400	17.87242746
18401	17.87228467
18402	17.86662188
18403	17.86472952
18404	17.86235024
18405	17.85963923
18406	17.85591478
18407	17.85531835
18408	17.83935284
18409	17.83665251
18410	17.83060776
18411	17.82564748
18412	17.82538413
18413	17.82416761
18414	17.82150174
18415	17.81866439
18416	17.81465002
18417	17.79471731
18418	17.78960895
18419	17.78762119
18420	17.78466557
18421	17.78433399
18422	17.78254744
18423	17.77775342
18424	17.77669023
18425	17.77563653
18426	17.7710931
18427	17.76943886
18428	17.7622639
18429	17.75680682
18430	17.7563829
18431	17.75346846
18432	17.75124184
18433	17.75023897
18434	17.74693229
18435	17.74603129
18436	17.74023512
18437	17.73766848
18438	17.73728417
18439	17.73547439
18440	17.72287732
18441	17.7213549
18442	17.72069852
18443	17.71761702
18444	17.70972649
18445	17.70917339
18446	17.7027092
18447	17.70252771
18448	17.70156662
18449	17.69976808
18450	17.69900127
18451	17.69283682
18452	17.6907671
18453	17.6905179
18454	17.68987933
18455	17.68789995
18456	17.68404669
18457	17.67526023
18458	17.66986048
18459	17.66791996
18460	17.66754557
18461	17.66670226
18462	17.6584641
18463	17.65768985
18464	17.65158897
18465	17.64609589
18466	17.64238351
18467	17.62473864
18468	17.61747864
18469	17.60972303
18470	17.60837887
18471	17.60151668
18472	17.57130261
18473	17.56958729
18474	17.56757206
18475	17.56489896
18476	17.54863041
18477	17.54816257
18478	17.54289811
18479	17.54217415
18480	17.53874983
18481	17.53691442
18482	17.51098616
18483	17.50977907
18484	17.5028095
18485	17.50143153
18486	17.48089254
18487	17.47695823
18488	17.47003566
18489	17.46555237
18490	17.46237532
18491	17.4559915
18492	17.45353562
18493	17.45204946
18494	17.45093304
18495	17.44842213
18496	17.44664633
18497	17.44088282
18498	17.43949618
18499	17.43458587
18500	17.43127236
18501	17.4270033
18502	17.42340069
18503	17.4233758
18504	17.42132621
18505	17.42050977
18506	17.4102648
18507	17.4079191
18508	17.40550121
18509	17.40541369
18510	17.40008984
18511	17.39859209
18512	17.39812833
18513	17.39120558
18514	17.38554379
18515	17.37038057
18516	17.36403387
18517	17.36005317
18518	17.35851208
18519	17.35556257
18520	17.35524203
18521	17.35447451
18522	17.35366886
18523	17.35023093
18524	17.34429792
18525	17.33814379
18526	17.33270386
18527	17.30795826
18528	17.30504551
18529	17.30082424
18530	17.29728945
18531	17.28445955
18532	17.28419252
18533	17.27740245
18534	17.27619216
18535	17.26065219
18536	17.24512016
18537	17.24489721
18538	17.24381029
18539	17.24221909
18540	17.24036782
18541	17.23937978
18542	17.23813167
18543	17.23429583
18544	17.23410998
18545	17.22854547
18546	17.22588214
18547	17.22565034
18548	17.21112055
18549	17.2099553
18550	17.20698532
18551	17.20499452
18552	17.20221808
18553	17.19968085
18554	17.19097318
18555	17.16822243
18556	17.16227995
18557	17.16088759
18558	17.15506187
18559	17.14867248
18560	17.12928178
18561	17.12714648
18562	17.12423439
18563	17.11404457
18564	17.11200323
18565	17.11085922
18566	17.10992711
18567	17.10671236
18568	17.1040907
18569	17.10392676
18570	17.10102857
18571	17.0997773
18572	17.09776325
18573	17.09368828
18574	17.09151763
18575	17.08319946
18576	17.081547
18577	17.07404949
18578	17.06949244
18579	17.06720929
18580	17.0588409
18581	17.0582457
18582	17.05124399
18583	17.04918768
18584	17.04901793
18585	17.04789964
18586	17.04276603
18587	17.04189712
18588	17.04031652
18589	17.03437202
18590	17.03420832
18591	17.03052645
18592	17.02980525
18593	17.02330697
18594	17.02115317
18595	17.0202946
18596	17.01706841
18597	17.01496242
18598	17.013979
18599	17.01113676
18600	17.00910931
18601	17.00853453
18602	17.00284636
18603	16.99944558
18604	16.99520738
18605	16.98916761
18606	16.97891824
18607	16.97507859
18608	16.96981885
18609	16.96878525
18610	16.9678207
18611	16.96588061
18612	16.96552171
18613	16.96484098
18614	16.96387776
18615	16.94847698
18616	16.94703666
18617	16.94699128
18618	16.93447109
18619	16.93444041
18620	16.93392076
18621	16.93216285
18622	16.93063579
18623	16.92980751
18624	16.92863037
18625	16.92742464
18626	16.92688679
18627	16.92653256
18628	16.92475991
18629	16.91908265
18630	16.91568806
18631	16.91080059
18632	16.90930733
18633	16.90883779
18634	16.90628533
18635	16.90082304
18636	16.89476123
18637	16.89060918
18638	16.88854034
18639	16.88165831
18640	16.87663886
18641	16.87317339
18642	16.871656
18643	16.8714437
18644	16.87135718
18645	16.87078608
18646	16.86376672
18647	16.8606438
18648	16.85476196
18649	16.85224678
18650	16.8506878
18651	16.84098271
18652	16.83076738
18653	16.82201687
18654	16.81663719
18655	16.81183136
18656	16.80979392
18657	16.8093235
18658	16.80643511
18659	16.80139845
18660	16.80028786
18661	16.79499837
18662	16.77589379
18663	16.77269149
18664	16.77153711
18665	16.7679149
18666	16.76768044
18667	16.76453276
18668	16.76386597
18669	16.76325425
18670	16.75573912
18671	16.75454266
18672	16.75411517
18673	16.75127329
18674	16.7502193
18675	16.74998167
18676	16.74030975
18677	16.73852616
18678	16.73121381
18679	16.73056513
18680	16.72951649
18681	16.71294455
18682	16.70942199
18683	16.70615749
18684	16.69735108
18685	16.69291085
18686	16.68993007
18687	16.68621044
18688	16.68539053
18689	16.68449272
18690	16.6834668
18691	16.68050365
18692	16.67931332
18693	16.65897082
18694	16.651785
18695	16.64754966
18696	16.64189371
18697	16.64026332
18698	16.63918811
18699	16.63874197
18700	16.63835519
18701	16.63390248
18702	16.62866464
18703	16.62748165
18704	16.62138478
18705	16.59891334
18706	16.59458621
18707	16.59279486
18708	16.59269383
18709	16.59114274
18710	16.5906955
18711	16.58627844
18712	16.58130175
18713	16.57616936
18714	16.57497
18715	16.57386741
18716	16.57217324
18717	16.56777622
18718	16.56600433
18719	16.56140425
18720	16.56102027
18721	16.5596223
18722	16.55481031
18723	16.5461617
18724	16.54443817
18725	16.54070618
18726	16.53894941
18727	16.53208608
18728	16.52360475
18729	16.51734756
18730	16.51492168
18731	16.50256043
18732	16.50184797
18733	16.49707788
18734	16.49366388
18735	16.4933728
18736	16.49155965
18737	16.4904898
18738	16.48913216
18739	16.48782671
18740	16.4851534
18741	16.47942217
18742	16.47768911
18743	16.47632915
18744	16.47464132
18745	16.47212249
18746	16.4712045
18747	16.4685079
18748	16.46680357
18749	16.46522504
18750	16.46300863
18751	16.46200671
18752	16.45815263
18753	16.45718607
18754	16.45599993
18755	16.45542639
18756	16.45510103
18757	16.45064399
18758	16.44862094
